A1,603.3333300000021,426.79999780000134,1030.1333278000034
A2,541.4999938000022,742.6666625000041,1284.1666563000063
A3,28287.016603799988,674.0333297000022,28961.04993349999
A4,3324.7333241000056,108.18333210000105,3432.9166562000064
A5,3653.099989200007,2449.3833319000128,6102.48332110002
B1,296.9166642999982,455.3666672000034,752.2833315000016
B2,150.10375950000275,123.47365779999933,273.5774173000021
B3,243.94999989999678,175.76666810000262,419.7166679999994
B4,158.61666710000065,309.5833349000022,468.2000020000029
B5,224.15000359999635,191.8333320000001,415.98333559999645
C1,0.0,0.0,0.0
C2,58.68333010000032,105.2500036000007,163.93333370000101
C3,63.81666810000132,128.94999490000038,192.7666630000017
C4,75.98332869999984,111.26666510000047,187.2499938000003
C5,440.14999070000346,237.69999769999941,677.8499884000029
D1,1629.7999869000116,172.14999639999962,1801.9499833000114
D2,388.3333259000041,131.91666830000048,520.2499942000046
D3,1173.2999867000083,185.60000489999828,1358.8999916000066
D4,1487.516657700009,227.29999709999726,1714.8166548000063
D5,835.2666564000094,199.13333439999985,1034.3999908000092
